oil_urals,gdp_quart,gdp_quart_growth,cpi,ppi,gdp_deflator,balance_trade,balance_trade_growth,usdrub,eurrub,brent,net_capital_export,gdp_annual,gdp_annual_growth,average_provision_of_build_contract,average_provision_of_build_contract_moscow,rts,micex,micex_rgbi_tr,micex_cbi_tr,deposits_value,deposits_growth,deposits_rate,mortgage_value,mortgage_growth,mortgage_rate,grp,grp_growth,income_per_cap,real_dispos_income_per_cap_growth,salary,salary_growth,fixed_basket,retail_trade_turnover,retail_trade_turnover_per_cap,retail_trade_turnover_growth,labor_force,unemployment,employment,invest_fixed_capital_per_cap,invest_fixed_assets,profitable_enterpr_share,unprofitable_enterpr_share,share_own_revenues,overdue_wages_per_cap,fin_res_per_cap,marriages_per_1000_cap,divorce_rate,construction_value,invest_fixed_assets_phys,pop_natural_increase,pop_migration,pop_total_inc,childbirth,mortality,housing_fund_sqm,lodging_sqm_per_cap,water_pipes_share,baths_share,sewerage_share,gas_share,hot_water_share,electric_stove_share,heating_share,old_house_share,average_life_exp,infant_mortarity_per_1000_cap,perinatal_mort_per_1000_cap,incidence_population,rent_price_4+room_bus,rent_price_3room_bus,rent_price_2room_bus,rent_price_1room_bus,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,load_of_teachers_preschool_per_teacher,child_on_acc_pre_school,load_of_teachers_school_per_teacher,students_state_oneshift,modern_education_share,old_education_build_share,provision_doctors,provision_nurse,load_on_doctors,power_clinics,hospital_beds_available_per_cap,hospital_bed_occupancy_per_year,provision_retail_space_sqm,provision_retail_space_modern_sqm,turnover_catering_per_cap,theaters_viewers_per_1000_cap,seats_theather_rfmin_per_100000_cap,museum_visitis_per_100_cap,bandwidth_sports,population_reg_sports_share,students_reg_sports_share,apartment_build,apartment_fund_sqm
76.0999984741,,,,,,,,30.3568000793,42.417098999,72.1299972534,,38807.1992188,-0.0782085806131,5.0,,1460.97998047,1406.55004883,131.220001221,174.929992676,7484970,,,142968,,13.720000267,8375.86425781,,30789.1992188,0.0379999987781,38410.5,,11443.6298828,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,838,838,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
76.0999984741,,,,,,,,30.3481998444,42.1477012634,71.4599990845,,38807.1992188,-0.0782085806131,5.0,,1473.81005859,1419.42004395,130.669998169,175.0,7484970,,,142968,,13.720000267,8375.86425781,,30789.1992188,0.0379999987781,38410.5,,11443.6298828,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,839,839,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
76.0999984741,,,,,,,,30.3481998444,42.1477012634,71.4599990845,,38807.1992188,-0.0782085806131,5.0,,1473.81005859,1419.42004395,130.669998169,175.0,7484970,,,142968,,13.720000267,8375.86425781,,30789.1992188,0.0379999987781,38410.5,,11443.6298828,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,840,840,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
76.0999984741,,,,,,,,30.3481998444,42.1477012634,71.4599990845,,38807.1992188,-0.0782085806131,5.0,,1473.81005859,1419.42004395,130.669998169,175.0,7484970,,,142968,,13.720000267,8375.86425781,,30789.1992188,0.0379999987781,38410.5,,11443.6298828,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,841,841,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.3323993683,42.2513999939,73.1100006104,,38807.1992188,-0.0782085806131,5.0,,1470.79003906,1417.0,130.690002441,175.0,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,842,842,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.1149997711,42.040599823,76.0599975586,,38807.1992188,-0.0782085806131,5.0,,1498.75,1436.63000488,130.850006104,175.490005493,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,843,843,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,29.9950008392,41.7256011963,75.9199981689,,38807.1992188,-0.0782085806131,5.0,,1507.15002441,1431.07995605,131.350006104,179.070007324,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,782,782,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.4295005798,41.5210990906,72.1299972534,,38807.1992188,-0.0782085806131,5.0,,1463.01000977,1395.86999512,131.070007324,183.619995117,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,845,845,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.4599990845,41.3927001953,69.5899963379,,38807.1992188,-0.0782085806131,5.0,,1411.14001465,1355.64001465,131.070007324,183.619995117,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,781,781,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.4599990845,41.3927001953,69.5899963379,,38807.1992188,-0.0782085806131,5.0,,1411.14001465,1355.64001465,131.070007324,184.979995728,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,758,758,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.4599990845,41.3927001953,69.5899963379,,38807.1992188,-0.0782085806131,5.0,,1411.14001465,1355.64001465,131.070007324,187.910003662,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,717,717,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.4860992432,41.8054008484,70.1100006104,,38807.1992188,-0.0782085806131,5.0,,1375.33996582,1322.15002441,131.300003052,189.759994507,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,718,718,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.2490005493,41.8946990967,72.1299972534,,38807.1992188,-0.0782085806131,5.0,,1390.31994629,1338.16003418,131.300003052,190.919998169,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,719,719,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.3150005341,41.6361999512,72.5400009155,,38807.1992188,-0.0782085806131,5.0,,1387.10998535,1327.23999023,131.169998169,190.919998169,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,720,720,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.1774997711,41.2714004517,73.0500030518,,38807.1992188,-0.0782085806131,5.0,,1391.93994141,1329.34997559,131.169998169,193.600006104,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,721,721,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.2024993896,41.1595993042,72.9000015259,,38807.1992188,-0.0782085806131,5.0,,1363.82995605,1304.85998535,131.229995728,194.070007324,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,722,722,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.2024993896,41.1595993042,72.9000015259,,38807.1992188,-0.0782085806131,5.0,,1363.82995605,1304.85998535,131.229995728,194.070007324,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,723,723,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.2024993896,41.1595993042,72.9000015259,,38807.1992188,-0.0782085806131,5.0,,1363.82995605,1304.85998535,131.229995728,194.070007324,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,724,724,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.2252006531,41.1288986206,72.5100021362,,38807.1992188,-0.0782085806131,5.0,,1375.98999023,1319.2199707,131.199996948,176.789993286,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,726,726,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.0268001556,41.2927017212,75.6800003052,,38807.1992188,-0.0782085806131,5.0,,1418.16003418,1361.48999023,131.259994507,177.0,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,735,735,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.123500824,41.0083999634,76.2699966431,,38807.1992188,-0.0782085806131,5.0,,1421.9699707,1354.08996582,131.38999939,177.300003052,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,727,727,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
72.9700012207,,,315.100006104,337.200012207,,18.1140003204,,30.0300006866,40.8160018921,77.7799987793,,38807.1992188,-0.0782085806131,5.0,,1410.84997559,1338.77001953,131.410003662,177.490005493,7502586,0.00235351594165,,8016,,13.9300003052,8375.86425781,,42083.1992188,0.0379999987781,38410.5,,11524.1396484,2882.41699219,251.48399353,106.800003052,6436.24414062,0.0179999992251,0.689999997616,63932.0,732.760620117,0.716000020504,0.284000009298,0.962915062904,12865.0,233.351531982,8.0,3.90000009537,553874.875,95.8000030518,-0.300000011921,14.1000003815,13.8000001907,10.6999998093,11.0,216.0,18.715883255,99.9000015259,99.8000030518,99.5999984741,44.4000015259,95.6999969482,55.0,99.9000015259,0.300000011921,74.1999969482,6.09999990463,5.86999988556,696.599975586,,,,,,,,721.477783203,661,1356.11254883,,728,728,18.0,99.4000015259,7872.84814453,162.899993896,,,,690.0,6221.0,527.0,0.409999996424,993.0,,,63.0299987793,22825.0,
